FMID,MarketName,street,city,County,State,zip,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1012327,South Points Farmers Market,4148 Taylor Blvd,Louisville/Jefferson County metro government (balance),Jefferson,Kentucky,40215,Y,N,N,Y,Y,-,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,07/07/2016 16:24
1005959,South Riding Farmers Market,Town Green in front of Town Hall,South Riding,Loudoun,Virginia,20152,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1010101,South Routt Community Market,Downtown Oak Creek,Oak Creek,Routt,Colorado,80467,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/05/2014 10:03
1011377,South San Francisco Certified Farmers' Market,748 Tennis Drive,South San Francisco ,San Mateo,California,94080,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/16/2015 19:20
1002503,South Shore (Chicago) Farmers Market,7054 S Jeffery Blvd,Chicago,Cook,Illinois,60649,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1000009,South Shore Farmers Market,2900 South Shore Drive,Bay View,Milwaukee,Wisconsin,53207,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,08/05/2014 13:10
1007106,South Side Citiparks Farmers Market,18th and Carson Street,Pittsburgh,Allegheny,Pennsylvania,15203,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1018371,South Side Farmers Market,3300 Warsaw St.,Fort Wayne ,Allen,Indiana,46806,Y,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,6/23/2017 12:26
1019091,South Side Farmers' Market,Alder Street and Cedar Avenue,Scranton,Lackawanna,Pennsylvania,18505,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,05/08/2018 13:30
1018614,South Sioux City Farmers Market,Dakota Ave between 14 &15th streets,South Sioux City,Dakota,Nebraska,68776,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,07/07/2017 16:53
1018098,South St. Joseph Farmers Market at the Junction,Lake & Illinois Avenues,St. Joseph ,Buchanan,Missouri,64504,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,7/26/2018 17:30
1011996,South Street Barn Market,411 S. Muhlenberg St.,Woodstock,Shenandoah,Virginia,22664,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,06/03/2016 08:32
1002001,South Street West Farmers Market,15th & South Streets,Philadelphia,Philadelphia,Pennsylvania,19107,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1006196,South Sumter Farmers Market,327 Manning Avenue,Sumter,Sumter,South Carolina,29151,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1010387,South Tacoma Farmers Market,3873 S 66th St,Tacoma ,Pierce,Washington,98409,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,08/04/2014 13:53
1000947,South Texas farmers Market,8101 Pat Booker Rd,Live Oak,Bexar,Texas,,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,06/11/2013 15:37
1000948,South Texas farmers Market,6708 South Flores,San Antonio,Bexar,Texas,,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,06/11/2013 15:30
1007168,South Texas Farmers Market Association II,800 Buena Vista,San Antonio,Bexar,Texas,78207,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1007178,South Texas Farmers Market Association III,4722 Eisenhauer Road at Interstate Highway 35,San Antonio,Bexar,Texas,78218,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1007174,South Texas Farmers Market Association IV,1625 S. Zarzamora Street,San Antonio,Bexar,Texas,78207,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1002233,South Toms River Farmers Market,Rt. 166,South Toms River,Ocean,New Jersey,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1008706,South US 63 Farmers' Market,South Hwy 63,Rolla,Phelps,Missouri,65401,Y,N,N,N,N,-,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/2013 17:30
1016804,South Valley Farmers Market,7th & Main St.,Cottage Grove ,Lane,Oregon,97434,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,1/19/2017 1:18
1004774,South Valley Growers' Market,3907 Isleta Blvd SW,Albuquerque,Bernalillo,New Mexico,,N,Y,N,Y,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/04/2014 12:29
1004293,South Wayne Farmer's Market,Old Hwy 11,South Wayne,Lafayette,Wisconsin,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1005441,South Wedge Farmers Market,100 Alexander St.,Rochester,Monroe,New York,14620,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,06/04/2012 15:52
1012144,SOUTH WHIDBEY TILTH FARMERS' MARKET,2812 Thompson Road,Langley ,Island,Washington,98260,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,6/30/2016 16:04
1008290,South Windsor Farmers Market,150 Nevers Rd,South Windsor,Hartford,Connecticut,6074,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,4/22/2014 12:12
1007251,Southaven Farmers Market,Corner of Highway 51 and Stateline Road,Southaven,DeSoto,Mississippi,38671,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1007441,SOUTHBURY FARMERS MARKET,"Southbury Town Hall, 501 Main Street South",Southbury,New Haven,Connecticut,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1009393,Southcentral Wisconsin Regional Harvest ,1711 Lodge Dr (pickup site),Janesville,Rock,Wisconsin,53545,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1006125,Southeast Idaho Farmers Market,400 Block of Union Pacific Ave.,Pocatello,Bannock,Idaho,83205,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1006130,Southern Price Cty Farmers Market,,Catawba,Price,Wisconsin,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1002063,Southern Tier Farmers Market - Olean,1900 Constitution Ave,Olean,Cattaraugus,New York,14760,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,5/20/2018 17:29
1001748,Southern Village Farmers Market,Aberdeen Drive at Market Street,Chapel Hill,Orange,North Carolina,27517,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,04/02/2014 16:04
1007489,SOUTHINGTON - PLANTSVILLE FARMERS MARKET,997-1003 South Main Steet,Plantsville,Hartford,Connecticut,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1009518,Southlands Farmer's Market ,Smoky Hill Road and E470,Aurora,Arapahoe,Colorado,80013,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1006254,SouthPonte Farmers Market,3459 South High Street,Columbus,Franklin,Ohio,43207,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1018567,Southport Farmers Market,2810 Southport Rd,Indianapolis,Marion,Indiana,46227,Y,Y,Y,Y,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,07/06/2017 09:39
1002509,Southport Green Market,Southport and Grace at Blaine School parking lot,Chicago,Cook,Illinois,60613,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1000968,Southport Waterfront Market,111 S. Davis Street,Southport,Brunswick,North Carolina,28461,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,06/10/2013 13:23
1006157,Southside Farmers' Market,1404 S. Missouri Street,Macon,Macon,Missouri,63552,Y,N,N,N,Y,-,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 10:44
1007292,SOUTHSIDE LABOR TEMPLE,1602 S. Park St.,MADISON,Dane,Wisconsin,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1004002,Southside Vendors Market,12800 Genito Rd.,Midlothian,Chesterfield,Virginia,23113,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1010997,Southwest Community Farmers Market at Tropical Park,7901 SW 40th St.,Miami,Miami-Dade,Florida,33155,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,7/26/2018 20:04
1012661,Southwest DC Farmer's Market,425 M Street SW,"Washington, DC",District of Columbia,District of Columbia,20024,Y,Y,Y,Y,Y,-,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,7/15/2016 15:40
1007293,SOUTHWEST FARMERS MARKET,,MADISON,Dane,Wisconsin,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1010806,"Southwest Farmers Market Louisville, KY",10200 Dixie Hway,Louisville/Jefferson County metro government (balance),Jefferson,Kentucky,40272,Y,N,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,02/03/2015 18:38
1000672,Southwest Harbor Farmers' Market,315 Main Street,Southwest Harbor,Hancock,Maine,4679,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,4/26/2012 15:15
1004687,Southwest Plaza Farmers Market,8501 W. Bowles Ave.,Littleton,Jefferson,Colorado,80120,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,05/01/2015 16:48
1008707,Southwest Sustainable Farmers' Market,218 Glenstone Avenue,Springfield,Greene,Missouri,65804,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/27/2013 17:38
1005560,Southwest Virginia Farmers' Market,497 Farmers Market Drive,Hillsville,Carroll,Virginia,24343,Y,N,N,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,08/02/2018 10:42
1011836,SoWa Outdoor Food Market,500 Harrison Ave,Boston,Suffolk,Massachusetts,2118,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,3/28/2016 14:03
1019305,Sowing Seeds Growing Futures Farmers Market,18917 Joy Road,Detroit,Wayne,Michigan,48228,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,10/12/2018 11:14
1011744,Spa City Farmers' Market,65 South Broadway,Saratoga Springs ,Saratoga,New York,12866,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,12/10/2015 22:37
1005083,Spanish Fork Farmers Market,City Center 40 South Main St. parking lot,Spanish Fork,Utah,Utah,84660,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1018952,Spanish Peaks Farm Stand,23500 US Hwy 160,Walsenburg,Huerfano,Colorado,81089,Y,N,N,N,Y,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/19/2018 16:20
1000365,Sparks Methodist Church Market,1231 Pyramid Way,Sparks,Washoe,Nevada,89431,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1010109,Sparta Farmer Market,Downtown Main St,Sparta ,Monroe,Wisconsin,54656,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,05/06/2014 12:56
1001649,Sparta Farmers Market,65 Main Street,Sparta,Sussex,New Jersey,7871,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,05/12/2014 13:39
1009935,Sparta Wisconsin Farmers Market,West Main St,Sparta,Monroe,Wisconsin,54656,N,Y,N,Y,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,4/14/2014 20:45
1008940,Spearfish Saturday Market in the Park,115 S. Canyon St.,Spearfish ,Lawrence,South Dakota,57783,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,3/31/2014 16:10
1009055,Spectrum Health Medical Center Farmer's Market,100 Michigan Street NE,Grand Rapids ,Kent,Michigan,49503,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/03/2014 13:31
1002532,Speculator Farmers and Crafters' Market,Rt 30,Speculator,Hamilton,New York,12164,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,04/01/2014 13:36
1019173,Speedway Farmers Market,6118 Crawfordsville Rd.,Speedway,Marion,Indiana,46224,Y,N,N,N,Y,-,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,7/24/2018 1:27
1004054,Spenard Farmers Market,2590 Spenard Road,Anchorage,Anchorage,Alaska,99503,Y,N,Y,N,Y,-,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,07/02/2016 20:45
1001355,Spencer Creek Community Growers' Market,86013 Lorane Hwy.,Eugene,Lane,Oregon,97405,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,6/27/2016 13:18
1001134,Spencer Farmers Market,200 Bowman Street Parking Plaza,Spencer,Roane,West Virginia,25276,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/24/2013 14:18
1012677,Spencer Riverfront Farmers Market,24 West Park Street,Spencer,Clay,Iowa,51301,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,7/16/2016 7:20
1002023,Spencer's Market - Morro Bay,"Hwy. 1, North of Hwy. 41 Jtn.",Morro Bay,San Luis Obispo,California,93442,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1012368,Spencerville OH Farmers Market,St Rt 66 and 3rd St,Spencerville,Allen,Ohio,45887,Y,N,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,07/08/2016 16:02
1009160,Spinney Hill Farmer's Market,125 Community Dr. ,Manhasset,Nassau,New York,11030,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1018612,Spokane Farmers' Market,20 W. 5th Avenue,Spokane ,Spokane,Washington,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,07/07/2017 15:21
1003605,Spooner Farmers Market,Front at Oak Street,Spooner,Washburn,Wisconsin,54801,N,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 17:06
1019784,Spotsylvania Farmers Market - Spotsylvania Regional Medical Center,4600 Spotsylvania Parkway,Spotsylvania,Spotsylvania,Virginia,22407,Y,N,N,N,Y,-,Y,N,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,03/04/2020 19:58
1019452,Spotsylvania Farmers Market - VDOT Commuter Parking Lot,12150 Gordon Road,Fredericksburg,Spotsylvania,Virginia,22407,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,04/06/2019 21:53
1019782,Spotsylvania Farmers Market - VDOT Commuter Parking Lot,12150 Gordon Road,Fredericksburg,Spotsylvania,Virginia,22170,Y,N,N,N,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,03/04/2020 19:45
1002551,Spout Springs Library Farmers Market,6488 Spout Springs Road,Flowery Branch,Hall,Georgia,30542,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2013 13:01
1007066,Sprague River Farmers Market,,Chiloquin,Klamath,Oregon,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1007190,Spring City Farmers' Market,35 West 100 North,Spring City,Sanpete County,Utah,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1001375,Spring Creek Market,,Killdeer,Dunn,North Dakota,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1004012,Spring Hill Farmers Market,300 Webster,Spring Hill,Johnson,Kansas,66083,N,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/31/2014 17:10
1010751,Spring Lake Farm & Garden Market,225 E. Exchange ,Spring Lake,Ottawa,Michigan,49456,Y,Y,N,Y,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,12/29/2014 14:49
1008463,Spring River Farmers Market,Santee Drive,Cherokee Village,Sharp,Arkansas,72529,Y,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/25/2013 15:22
1007692,Spring Valley Farmers Market,Memorial Park,Spring Valley,Rockland,New York,10977,N,Y,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,04/04/2014 14:21
1012316,Springdale Farmers' Market,,Springdale 72764,Washington,Arkansas,72764,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,07/07/2016 14:33
1000026,Springfield Cooperative Farmers Market,158 Avocado Street,Springfield,Hampden,Massachusetts,1101,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,3/25/2014 9:51
1009879,Springfield Farmer's Market,People's United Bank Parking Lot,Springfield ,Windsor,Vermont,5156,Y,N,Y,Y,Y,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N,04/09/2014 11:44
1006516,Springfield Farmers Market,139 Mountain Ave,Springfield,Union,New Jersey,7081,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/24/2012 14:35
1005098,Springfield Farmers Market,503 Military Avenue,Springfield,Calhoun,Michigan,49037,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,4/30/2014 5:26
1018421,Springfield Farmers Market,117 S Fountain Ave. ,Springfield,Clark,Ohio,45502,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,6/27/2017 9:07
1011770,Springfield Farmers' Market,1200 Davisburg Road ,Davisburg,Oakland,Michigan,48350,Y,N,N,N,Y,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,02/02/2016 19:15
1000438,Springfield Recreation Area Farmers Market,3983 Lund Road,Fife Lake,Kalkaska,Michigan,49633,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1007579,Springfield Winter Farmers' Market,302 Sumner Ave.,Springfield,Hampden,Massachusetts,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1007368,Springs Farm Farmers Market,1002 Springfield Parkway,Fort Mill,York,South Carolina,29715,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1003089,Springtown Farmers' Market,Rts. 212/412,Springtown,Bucks,Pennsylvania,18081,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 29 2010  5:33PM
1000488,Springville Farmers Market,"Gentner Auction, 341 West Main St",Springville,Erie,New York,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1004318,Springville Farmers' Market,304 Broadway,Springville,Linn,Iowa,52336,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/14/2012 18:15
1018851,Sprout Growers & Makers Marketplace,"609 13th Ave NE, Door 8",Little Falls,Morrison,Minnesota,56345,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,10/20/2017 19:01
1010595,Sprout's Fresh on Wheels Veggie Van,Various mobile locations on website,Battle Creek ,Calhoun,Michigan,49016,Y,Y,Y,Y,Y,-,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,9/18/2014 13:39
1005135,Square Fridays Flea and Farmers' Market,Town Square,Panora,Guthrie,Iowa,50216,Y,Y,N,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,3/31/2015 14:25
1003588,Square Market,Public Square,Batesville,Panola,Mississippi,38606,Y,N,N,Y,Y,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/26/2018 16:01
1010031,St Albans Hixson Market,7514 Hixson Pike,Hixson,Hamilton,Tennessee,37343,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,6/28/2016 10:17
1018839,St Augustine Amphitheatre Farmers Market,1340C A1A South,St Augustine,St. Johns,Florida,32080,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,8/30/2017 9:39
1016907,St Helena Farmers Market (Napa Valley California),360 Crane Avenue,St. Helena,Napa,California,94574,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,04/06/2017 19:53
1001484,St Landry Farmers Market,925 E. Landry St,Opelousas,St. Landry,Louisiana,70570,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1012802,St. Andrews Waterfront Farmers Market,1201 Beck Avenue,Panama City,Bay,Florida,FL,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,09/08/2016 10:55
1016772,St. Ann Center Indoor Market ,2801 E. Morgan Ave.,Milwaukee,Milwaukee,Wisconsin,53207,Y,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,11/10/2016 14:59
